Date,Close,Open,High,Low,Volume,Change %
2019-08-27,11105.35,11106.55,11141.75,11049.5,685550000.0,0.43%
2019-08-28,11046.1,11101.3,11129.65,10987.65,549960000.0,-0.53%
2019-08-29,10948.3,10996.05,11021.1,10922.4,649880000.0,-0.89%
2019-08-30,11023.25,10987.8,11042.6,10874.8,628150000.0,0.68%
2019-09-03,10797.9,10960.95,10967.5,10772.7,483040000.0,-2.04%
2019-09-04,10844.65,10790.4,10858.75,10746.35,508780000.0,0.43%
2019-09-05,10847.9,10860.95,10920.1,10816.0,595700000.0,0.03%
2019-09-06,10946.2,10883.8,10957.05,10867.45,497210000.0,0.91%
2019-09-09,11003.05,10936.7,11028.85,10889.8,412470000.0,0.52%
2019-09-11,11035.7,11028.5,11054.8,11011.65,687140000.0,0.30%
2019-09-12,10982.8,11058.3,11081.75,10964.95,551440000.0,-0.48%
2019-09-13,11075.9,10986.8,11084.45,10945.75,624310000.0,0.85%
2019-09-16,11003.5,10994.85,11052.7,10968.2,434450000.0,-0.65%
2019-09-17,10817.6,11000.1,11000.1,10796.5,482010000.0,-1.69%
2019-09-18,10840.65,10872.8,10885.15,10804.85,519159999.99999994,0.21%
2019-09-19,10704.8,10845.2,10845.2,10670.25,642600000.0,-1.25%
2019-09-20,11274.2,10746.8,11381.9,10691.0,1360000000.0,5.32%
2019-09-23,11600.2,11542.7,11694.85,11471.35,882830000.0,2.89%
2019-09-24,11588.2,11590.7,11655.05,11539.2,651720000.0,-0.10%
2019-09-25,11440.2,11564.85,11564.95,11416.1,629050000.0,-1.28%
2019-09-26,11571.2,11469.85,11610.85,11466.35,844470000.0,1.15%
2019-09-27,11512.4,11556.35,11593.6,11499.75,650020000.0,-0.51%
2019-09-30,11474.45,11491.15,11508.25,11390.8,756850000.0,-0.33%
2019-10-01,11359.9,11515.4,11554.2,11247.9,1310000000.0,-1.00%
2019-10-03,11314.0,11322.25,11370.4,11257.35,1020000000.0,-0.40%
2019-10-04,11174.75,11388.45,11400.3,11158.35,928520000.0,-1.23%
2019-10-07,11126.4,11196.2,11233.85,11112.65,733200000.0,-0.43%
2019-10-09,11313.3,11152.95,11321.6,11090.15,741150000.0,1.68%
2019-10-10,11234.55,11280.5,11293.35,11208.55,562020000.0,-0.70%
2019-10-11,11305.05,11257.7,11362.9,11189.4,737800000.0,0.63%
2019-10-14,11341.15,11335.9,11420.45,11290.05,587580000.0,0.32%
2019-10-15,11428.3,11360.85,11462.35,11342.1,527400000.0,0.77%
2019-10-16,11464.0,11464.95,11481.05,11411.1,533470000.0,0.31%
2019-10-17,11586.35,11466.3,11599.1,11439.65,797570000.0,1.07%
2019-10-18,11661.85,11580.3,11684.7,11553.15,853440000.0,0.65%
2019-10-22,11588.35,11657.15,11714.35,11573.65,867600000.0,-0.63%
2019-10-23,11604.1,11596.2,11651.6,11554.4,664160000.0,0.14%
2019-10-24,11582.6,11661.65,11679.6,11534.65,700480000.0,-0.19%
2019-10-25,11583.9,11646.15,11646.9,11490.75,812030000.0,0.01%
2019-10-27,11627.15,11662.25,11672.4,11604.6,161780000.0,0.37%
2019-10-29,11786.85,11643.95,11809.4,11627.35,951720000.0,1.37%
2019-10-30,11844.1,11883.9,11883.95,11784.45,725220000.0,0.49%
2019-10-31,11877.45,11890.45,11945.0,11855.1,1410000000.0,0.28%
2019-11-01,11890.6,11886.6,11918.3,11843.35,855340000.0,0.11%
2019-11-04,11941.3,11928.9,11989.15,11905.35,823050000.0,0.43%
2019-11-05,11917.2,11974.6,11978.95,11861.9,631950000.0,-0.20%
2019-11-06,11966.05,11911.5,12002.9,11850.25,603350000.0,0.41%
2019-11-07,12012.05,12021.1,12021.4,11946.85,562960000.0,0.38%
2019-11-08,11908.15,11987.15,12034.15,11888.75,789250000.0,-0.86%
2019-11-11,11913.45,11879.2,11932.65,11853.95,548980000.0,0.04%
2019-11-13,11840.45,11908.3,11946.8,11823.2,659040000.0,-0.61%
2019-11-14,11872.1,11858.75,11895.65,11802.65,559490000.0,0.27%
2019-11-15,11895.45,11904.2,11973.65,11879.25,580150000.0,0.20%
2019-11-18,11884.5,11915.15,11946.2,11867.6,514350000.0,-0.09%
2019-11-19,11940.1,11919.45,11958.85,11881.75,613910000.0,0.47%
2019-11-20,11999.1,12004.75,12038.6,11966.05,646660000.0,0.49%
2019-11-21,11968.4,12025.65,12028.2,11956.9,557690000.0,-0.26%
2019-11-22,11914.4,11967.3,11968.1,11883.5,486820000.0,-0.45%
2019-11-25,12073.75,11922.45,12084.5,11919.75,534289999.99999994,1.34%
2019-11-26,12037.7,12110.2,12132.45,12006.35,1200000000.0,-0.30%
2019-11-27,12100.7,12068.5,12114.9,12055.15,584230000.0,0.52%
2019-11-28,12151.15,12132.1,12158.8,12099.95,620480000.0,0.42%
2019-11-29,12056.05,12146.2,12147.4,12017.4,804430000.0,-0.78%
2019-12-02,12048.2,12137.05,12137.15,12023.7,720950000.0,-0.07%
2019-12-03,11994.2,12067.65,12068.6,11956.4,605790000.0,-0.45%
2019-12-04,12043.2,11969.95,12054.7,11935.3,747190000.0,0.41%
2019-12-05,12018.4,12071.25,12081.2,11998.75,562230000.0,-0.21%
2019-12-06,11921.5,12047.35,12057.05,11888.85,609220000.0,-0.81%
2019-12-09,11937.5,11939.1,11981.95,11888.05,599120000.0,0.13%
2019-12-10,11856.8,11950.5,11953.2,11844.7,650220000.0,-0.68%
2019-12-11,11910.15,11867.35,11923.2,11832.3,997650000.0,0.45%
2019-12-12,11971.8,11944.3,12005.5,11934.0,752620000.0,0.52%
2019-12-13,12086.7,12026.4,12098.85,12023.6,597710000.0,0.96%
2019-12-16,12053.95,12131.35,12134.65,12046.3,437700000.0,-0.27%
2019-12-17,12165.0,12082.45,12182.75,12070.35,499590000.0,0.92%
2019-12-18,12221.65,12197.0,12237.7,12163.45,518860000.0,0.47%
2019-12-19,12259.7,12223.4,12268.35,12191.15,623050000.0,0.31%
2019-12-20,12271.8,12266.45,12293.9,12252.75,810680000.0,0.10%
2019-12-23,12262.75,12235.45,12287.15,12213.25,604780000.0,-0.07%
2019-12-24,12214.55,12269.25,12283.7,12202.1,470290000.0,-0.39%
2019-12-26,12126.55,12211.85,12221.55,12118.85,520330000.00000006,-0.72%
2019-12-27,12245.8,12172.9,12258.45,12157.9,383790000.0,0.98%
2019-12-30,12255.85,12274.9,12286.45,12213.8,411080000.0,0.08%
2019-12-31,12168.45,12247.1,12247.1,12151.8,426930000.0,-0.71%
2020-01-01,12182.5,12202.15,12222.2,12165.3,304080000.0,0.12%
2020-01-02,12282.2,12198.55,12289.9,12195.25,407700000.0,0.82%
2020-01-03,12226.65,12261.1,12265.6,12191.35,428770000.0,-0.45%
2020-01-06,11993.05,12170.6,12179.1,11974.2,396500000.0,-1.91%
2020-01-07,12052.95,12079.1,12152.15,12005.35,447820000.0,0.50%
2020-01-08,12025.35,11939.1,12044.95,11929.6,445990000.0,-0.23%
2020-01-09,12215.9,12153.15,12224.05,12132.55,477470000.0,1.58%
2020-01-10,12256.8,12271.0,12311.2,12213.2,660630000.0,0.33%
2020-01-13,12329.55,12296.7,12337.75,12285.8,500970000.0,0.59%
2020-01-14,12362.3,12333.1,12374.25,12308.7,616260000.0,0.27%
2020-01-15,12343.3,12349.4,12355.15,12278.75,684350000.0,-0.15%
2020-01-16,12355.5,12347.1,12389.05,12315.8,395670000.0,0.10%
2020-01-17,12352.35,12328.4,12385.45,12321.4,502060000.0,-0.03%
2020-01-20,12224.55,12430.5,12430.5,12216.9,491610000.0,-1.03%
2020-01-21,12169.85,12195.3,12230.05,12162.3,443980000.0,-0.45%
2020-01-22,12106.9,12218.35,12225.05,12087.9,526299999.99999994,-0.52%
2020-01-23,12180.35,12123.75,12189.0,12094.1,867650000.0,0.61%
2020-01-24,12248.25,12174.55,12272.15,12149.65,593240000.0,0.56%
2020-01-27,12119.0,12197.1,12216.6,12107.0,441160000.0,-1.06%
2020-01-28,12055.8,12148.1,12163.55,12024.5,478480000.0,-0.52%
2020-01-29,12129.5,12114.9,12169.6,12103.8,514360000.0,0.61%
2020-01-30,12035.8,12147.75,12150.3,12010.6,538140000.0,-0.77%
2020-01-31,11962.1,12100.4,12103.55,11945.85,771280000.0,-0.61%
2020-02-01,11661.85,11939.0,12017.35,11633.3,537630000.0,-2.51%
2020-02-03,11707.9,11627.45,11749.85,11614.5,669820000.0,0.39%
2020-02-04,11979.65,11786.25,11986.15,11783.4,560430000.0,2.32%
2020-02-05,12089.15,12005.85,12098.15,11953.35,758030000.0,0.91%
2020-02-06,12137.95,12120.0,12160.6,12084.65,565120000.0,0.40%
2020-02-07,12098.35,12151.15,12154.7,12073.95,473480000.0,-0.33%
2020-02-10,12031.5,12102.35,12103.55,11990.75,524710000.00000006,-0.55%
2020-02-11,12107.9,12108.4,12172.3,12099.0,479980000.0,0.64%
2020-02-12,12201.2,12151.0,12231.75,12144.3,411730000.0,0.77%
2020-02-13,12174.65,12219.55,12225.65,12139.8,501190000.0,-0.22%
2020-02-14,12113.45,12190.15,12246.7,12091.2,622780000.0,-0.50%
2020-02-17,12045.8,12131.8,12159.6,12037.0,455190000.0,-0.56%
2020-02-18,11992.5,12028.25,12030.75,11908.05,676850000.0,-0.44%
2020-02-19,12125.9,12090.6,12134.7,12042.1,513570000.00000006,1.11%
2020-02-20,12080.85,12119.0,12152.0,12071.45,502600000.0,-0.37%
2020-02-24,11829.4,12012.55,12012.55,11813.4,490800000.0,-2.08%
2020-02-25,11797.9,11877.5,11883.05,11779.9,461000000.0,-0.27%
2020-02-26,11678.5,11738.55,11783.25,11639.6,567630000.0,-1.01%
2020-02-27,11633.3,11661.25,11663.85,11536.7,608610000.0,-0.39%
2020-02-28,11201.75,11382.0,11384.8,11175.05,809900000.0,-3.71%
2020-03-02,11132.75,11387.35,11433.0,11036.25,680800000.0,-0.62%
2020-03-03,11303.3,11217.55,11342.25,11152.55,696520000.0,1.53%
2020-03-04,11251.0,11351.35,11356.6,11082.15,797650000.0,-0.46%
2020-03-05,11269.0,11306.05,11389.5,11244.6,1350000000.0,0.16%
2020-03-06,10989.45,10942.65,11035.1,10827.4,1810000000.0,-2.48%
2020-03-09,10451.45,10742.05,10751.55,10294.45,1570000000.0,-4.90%
2020-03-11,10458.4,10334.3,10545.1,10334.0,1220000000.0,0.07%
2020-03-12,9590.15,10039.95,10040.75,9508.0,1340000000.0,-8.30%
2020-03-13,9955.2,9107.6,10159.4,8555.15,1390000000.0,3.81%
2020-03-16,9197.4,9587.8,9602.2,9165.1,897730000.0,-7.61%
2020-03-17,8967.05,9285.4,9403.8,8915.6,935620000.0,-2.50%
2020-03-18,8468.8,9088.45,9127.55,8407.05,1520000000.0,-5.56%
2020-03-19,8263.45,8063.3,8575.45,7832.55,925720000.0,-2.42%
2020-03-20,8745.45,8284.45,8883.0,8178.2,1070000000.0000001,5.83%
2020-03-23,7610.25,7945.7,8159.25,7583.6,653540000.0,-12.98%
2020-03-24,7801.05,7848.3,8036.95,7511.1,738430000.0,2.51%
2020-03-25,8317.85,7735.15,8376.75,7714.75,736870000.0,6.62%
2020-03-26,8641.45,8451.0,8749.05,8304.9,865590000.0,3.89%
2020-03-27,8660.25,8949.1,9038.9,8522.9,801450000.0,0.22%
2020-03-30,8281.1,8385.95,8576.0,8244.0,593250000.0,-4.38%
2020-03-31,8597.75,8529.35,8678.3,8358.0,712660000.0,3.82%
2020-04-01,8253.8,8584.1,8588.1,8198.35,506340000.0,-4.00%
2020-04-03,8083.8,8356.55,8356.55,8055.8,697030000.0,-2.06%
2020-04-07,8792.2,8446.3,8819.4,8360.95,814180000.0,8.76%
2020-04-08,8748.75,8688.9,9131.7,8653.9,896520000.0,-0.49%
2020-04-09,9111.9,8973.05,9128.35,8904.55,742140000.0,4.15%
2020-04-13,8993.85,9103.95,9112.05,8912.4,643970000.0,-1.30%
2020-04-15,8925.3,9196.4,9261.2,8874.1,879150000.0,-0.76%
2020-04-16,8992.8,8851.25,9053.75,8821.9,719440000.0,0.76%
2020-04-17,9266.75,9323.45,9324.0,9091.35,684200000.0,3.05%
2020-04-20,9261.85,9390.2,9390.85,9230.8,726360000.0,-0.05%
2020-04-21,8981.45,9016.95,9044.4,8909.4,655120000.0,-3.03%
2020-04-22,9187.3,9026.75,9209.75,8946.25,734380000.0,2.29%
2020-04-23,9313.9,9232.35,9343.6,9170.15,666650000.0,1.38%
2020-04-24,9154.4,9163.9,9296.9,9141.3,659440000.0,-1.71%
2020-04-27,9282.3,9259.7,9377.1,9250.35,512789999.99999994,1.40%
2020-04-28,9380.9,9389.8,9404.4,9260.0,614550000.0,1.06%
2020-04-29,9553.35,9408.6,9599.85,9392.35,653030000.0,1.84%
2020-04-30,9859.9,9753.5,9889.05,9731.5,931170000.0,3.21%
2020-05-04,9293.5,9533.5,9533.5,9266.95,687490000.0,-5.74%
2020-05-05,9205.6,9429.4,9450.9,9190.75,725200000.0,-0.95%
2020-05-06,9270.9,9226.8,9346.9,9116.5,722190000.0,0.71%
2020-05-07,9199.05,9234.05,9277.85,9175.9,708740000.0,-0.78%
2020-05-08,9251.5,9376.95,9382.65,9238.2,609050000.0,0.57%
2020-05-11,9239.2,9348.15,9439.9,9219.95,704650000.0,-0.13%
2020-05-12,9196.55,9168.85,9240.85,9043.95,805460000.0,-0.46%
2020-05-13,9383.55,9584.2,9584.5,9351.1,846400000.0,2.03%
2020-05-14,9142.75,9213.95,9281.1,9119.75,602560000.0,-2.57%
2020-05-15,9136.85,9182.4,9182.4,9050.0,575860000.0,-0.06%
2020-05-18,8823.25,9158.3,9158.3,8806.75,772980000.0,-3.43%
2020-05-19,8879.1,8961.7,9030.35,8855.3,762150000.0,0.63%
2020-05-20,9066.55,8889.15,9093.8,8875.35,622310000.0,2.11%
2020-05-21,9106.25,9079.45,9178.55,9056.1,631540000.0,0.44%
2020-05-22,9039.25,9067.9,9149.6,8968.55,675760000.0,-0.74%
2020-05-26,9029.05,9099.75,9161.65,8996.65,654960000.0,-0.11%
2020-05-27,9314.95,9082.2,9334.0,9004.25,763490000.0,3.17%
2020-05-28,9490.1,9364.95,9511.25,9336.5,837910000.0,1.88%
2020-05-29,9580.3,9422.2,9598.85,9376.9,967000000.0,0.95%
2020-06-01,9826.15,9726.85,9931.6,9706.95,794180000.0,2.57%
2020-06-02,9979.1,9880.85,9995.6,9824.05,770190000.0,1.56%
2020-06-03,10061.55,10108.3,10176.2,10035.55,794660000.0,0.83%
2020-06-04,10029.1,10054.25,10123.85,9944.25,775110000.0,-0.32%
2020-06-05,10142.15,10093.8,10177.8,10040.75,987120000.0,1.13%
2020-06-08,10167.45,10326.75,10328.5,10120.25,936490000.0,0.25%
2020-06-09,10046.65,10181.15,10291.15,10021.45,754220000.0,-1.19%
2020-06-10,10116.15,10072.6,10148.75,10036.85,632380000.0,0.69%
2020-06-11,9902.0,10094.1,10112.05,9885.05,715450000.0,-2.12%
2020-06-12,9972.9,9544.95,9996.05,9544.35,796310000.0,0.72%
2020-06-15,9813.7,9919.35,9943.35,9726.35,716050000.0,-1.60%
2020-06-16,9914.0,10014.8,10046.15,9728.5,899890000.0,1.02%
2020-06-17,9881.15,9876.7,10003.6,9833.8,685420000.0,-0.33%
2020-06-18,10091.65,9863.25,10111.2,9845.05,622900000.0,2.13%
2020-06-19,10244.4,10119.0,10272.4,10072.65,892100000.0,1.51%
2020-06-22,10311.2,10318.75,10393.65,10277.6,685390000.0,0.65%
2020-06-23,10471.0,10347.95,10484.7,10301.75,669200000.0,1.55%
2020-06-24,10305.3,10529.25,10553.15,10281.95,854800000.0,-1.58%
2020-06-25,10288.9,10235.55,10361.8,10194.5,994190000.0,-0.16%
2020-06-26,10383.0,10378.9,10409.85,10311.25,671910000.0,0.91%
2020-06-29,10312.4,10311.95,10337.95,10223.6,574540000.0,-0.68%
2020-06-30,10302.1,10382.6,10401.05,10267.35,556240000.0,-0.10%
2020-07-01,10430.05,10323.8,10447.05,10299.6,573550000.0,1.24%
2020-07-02,10551.7,10493.05,10598.2,10485.55,597420000.0,1.17%
2020-07-03,10607.35,10614.95,10631.3,10562.65,525190000.00000006,0.53%
2020-07-06,10763.65,10723.85,10811.4,10695.1,571210000.0,1.47%
2020-07-07,10799.65,10802.85,10813.8,10689.7,636760000.0,0.33%
2020-07-08,10705.75,10818.65,10847.85,10676.55,767940000.0,-0.87%
2020-07-09,10813.45,10755.55,10836.85,10733.0,618650000.0,1.01%
2020-07-10,10768.05,10764.1,10819.4,10713.0,590710000.0,-0.42%
2020-07-13,10802.7,10851.85,10894.05,10756.05,554050000.0,0.32%
2020-07-14,10607.35,10750.85,10755.65,10562.9,532370000.0,-1.81%
2020-07-15,10618.2,10701.0,10827.45,10577.75,715900000.0,0.10%
2020-07-16,10739.95,10706.2,10755.3,10595.2,694400000.0,1.15%
2020-07-17,10901.7,10752.0,10933.45,10749.65,676880000.0,1.51%
2020-07-20,11022.2,10999.45,11037.9,10953.0,554310000.0,1.11%
2020-07-21,11162.25,11126.1,11179.55,11113.25,772000000.0,1.27%
2020-07-22,11132.6,11231.2,11238.1,11056.55,765070000.0,-0.27%
2020-07-23,11215.45,11135.0,11239.8,11103.15,621570000.0,0.74%
2020-07-24,11194.15,11149.95,11225.4,11090.3,678930000.0,-0.19%
2020-07-27,11131.8,11225.0,11225.0,11087.85,588150000.0,-0.56%
2020-07-28,11300.55,11154.1,11317.75,11151.4,683890000.0,1.52%
2020-07-29,11202.85,11276.9,11341.4,11149.75,600730000.0,-0.86%
2020-07-30,11102.15,11254.3,11299.95,11084.95,677760000.0,-0.90%
2020-07-31,11073.45,11139.5,11150.4,11026.65,642560000.0,-0.26%
2020-08-03,10891.6,11057.55,11058.05,10882.25,680930000.0,-1.64%
2020-08-04,11095.25,10946.65,11112.25,10908.1,625740000.0,1.87%
2020-08-05,11101.65,11155.75,11225.65,11064.05,667640000.0,0.06%
2020-08-06,11200.15,11185.7,11256.8,11127.3,600370000.0,0.89%
2020-08-07,11214.05,11186.65,11231.9,11142.05,452630000.0,0.12%
2020-08-10,11270.15,11270.25,11337.3,11238.0,492000000.0,0.50%
2020-08-11,11322.5,11322.25,11373.6,11299.15,586080000.0,0.46%
2020-08-12,11308.4,11289.0,11322.0,11242.65,609860000.0,-0.12%
2020-08-13,11300.45,11334.85,11359.3,11269.95,562360000.0,-0.07%
2020-08-14,11178.4,11353.3,11366.25,11111.45,645110000.0,-1.08%
2020-08-17,11247.1,11248.9,11267.1,11144.5,633960000.0,0.61%
2020-08-18,11385.35,11259.8,11401.7,11253.15,579240000.0,1.23%
2020-08-19,11408.4,11452.15,11460.35,11394.1,626220000.0,0.20%
2020-08-20,11312.2,11317.45,11361.45,11289.8,791590000.0,-0.84%
2020-08-21,11371.6,11409.65,11418.5,11362.2,668720000.0,0.53%
2020-08-24,11466.45,11412.0,11497.25,11410.65,532900000.0,0.83%
2020-08-25,11472.25,11513.1,11525.9,11423.35,638150000.0,0.05%
2020-08-26,11549.6,11512.85,11561.75,11461.85,743440000.0,0.67%
2020-08-27,11559.25,11609.3,11617.35,11540.6,719780000.0,0.08%
2020-08-28,11647.6,11602.95,11686.05,11589.4,807000000.0,0.76%
2020-08-31,11387.5,11777.55,11794.25,11325.85,1370000000.0,-2.23%
2020-09-01,11470.25,11464.3,11553.55,11366.9,783770000.0,0.73%
2020-09-02,11535.0,11478.55,11554.75,11430.4,593490000.0,0.56%
2020-09-03,11527.45,11566.2,11584.95,11507.65,607120000.0,-0.07%
2020-09-04,11333.85,11354.4,11452.05,11303.65,681340000.0,-1.68%
2020-09-07,11355.05,11359.6,11381.15,11251.7,560320000.0,0.19%
2020-09-08,11317.35,11378.55,11437.25,11290.45,572240000.0,-0.33%
2020-09-09,11278.0,11218.6,11298.15,11185.15,728880000.0,-0.35%
2020-09-10,11449.25,11363.3,11464.05,11327.4,679420000.0,1.52%
2020-09-11,11464.45,11447.8,11493.5,11419.9,554790000.0,0.13%
2020-09-14,11440.05,11540.15,11568.9,11383.55,642270000.0,-0.21%
2020-09-15,11521.8,11487.2,11535.95,11442.25,506670000.0,0.71%
2020-09-16,11604.55,11538.45,11618.1,11516.75,527799999.99999994,0.72%
2020-09-17,11516.1,11539.4,11587.2,11498.5,517730000.0,-0.76%
2020-09-18,11504.95,11584.1,11584.1,11446.1,764150000.0,-0.10%
2020-09-21,11250.55,11503.8,11535.25,11218.5,602850000.0,-2.21%
2020-09-22,11153.65,11301.75,11302.2,11084.65,672250000.0,-0.86%
2020-09-23,11131.85,11258.75,11259.55,11024.4,714930000.0,-0.20%
2020-09-24,10805.55,11011.0,11015.3,10790.2,706140000.0,-2.93%
2020-09-25,11050.25,10910.4,11072.6,10854.85,559600000.0,2.26%
2020-09-28,11227.55,11140.85,11239.35,11099.85,472780000.0,1.60%
2020-09-29,11222.4,11288.6,11305.4,11181.0,498300000.0,-0.05%
2020-09-30,11247.55,11244.45,11295.4,11184.55,499340000.0,0.22%
2020-10-01,11416.95,11364.45,11428.6,11347.05,447740000.0,1.51%
2020-10-05,11503.35,11487.8,11578.05,11452.3,530600000.0,0.76%
2020-10-06,11662.4,11603.45,11680.3,11564.3,561440000.0,1.38%
2020-10-07,11738.85,11679.25,11763.05,11629.35,513370000.0,0.66%
2020-10-08,11834.6,11835.4,11905.7,11791.15,608770000.0,0.82%
2020-10-09,11914.2,11852.05,11938.6,11805.2,611080000.0,0.67%
2020-10-12,11930.95,11973.55,12022.05,11867.2,522630000.0,0.14%
2020-10-13,11934.5,11934.65,11988.2,11888.9,458300000.0,0.03%
2020-10-14,11971.05,11917.4,11997.2,11822.15,569240000.0,0.31%
2020-10-15,11680.35,12023.45,12025.45,11661.3,608870000.0,-2.43%
2020-10-16,11762.45,11727.4,11789.75,11667.85,555760000.0,0.70%
2020-10-19,11873.05,11879.2,11898.25,11820.4,541420000.0,0.94%
2020-10-20,11896.8,11861.0,11949.25,11837.25,453560000.0,0.20%
2020-10-21,11937.65,11958.55,12018.65,11775.75,623660000.0,0.34%
2020-10-22,11896.45,11890.0,11939.55,11823.45,544900000.0,-0.35%
2020-10-23,11930.35,11957.9,11974.55,11908.75,502340000.0,0.28%
2020-10-26,11767.75,11937.4,11942.85,11711.7,519820000.00000006,-1.36%
2020-10-27,11889.4,11807.1,11899.05,11723.0,616320000.0,1.03%
2020-10-28,11729.6,11922.6,11929.4,11684.85,704020000.0,-1.34%
2020-10-29,11670.8,11633.3,11744.15,11606.45,554960000.0,-0.50%
2020-10-30,11642.4,11678.45,11748.95,11535.45,553670000.0,-0.24%
2020-11-02,11669.15,11697.35,11725.65,11557.4,568430000.0,0.23%
2020-11-03,11813.5,11734.45,11836.2,11723.3,674300000.0,1.24%
2020-11-04,11908.5,11783.35,11929.65,11756.4,667290000.0,0.80%
2020-11-05,12120.3,12062.4,12131.1,12027.6,632450000.0,1.78%
2020-11-06,12263.55,12156.65,12280.4,12131.85,576840000.0,1.18%
2020-11-09,12461.05,12399.4,12474.05,12367.35,553450000.0,1.61%
2020-11-10,12631.1,12556.4,12643.9,12475.25,847450000.0,1.36%
2020-11-11,12749.15,12680.6,12769.75,12571.1,880480000.0,0.93%
2020-11-12,12690.8,12702.15,12741.15,12624.85,622020000.0,-0.46%
2020-11-13,12719.95,12659.7,12735.95,12607.7,513950000.00000006,0.23%
2020-11-14,12780.25,12823.35,12828.7,12749.45,107870000.0,0.47%
2020-11-17,12874.2,12932.5,12934.05,12797.1,707680000.0,0.74%
2020-11-18,12938.25,12860.1,12948.85,12819.35,731320000.0,0.50%
2020-11-19,12771.7,12839.5,12963.0,12745.75,768750000.0,-1.29%
2020-11-20,12859.05,12813.4,12892.45,12730.25,664000000.0,0.68%
2020-11-23,12926.45,12960.3,12968.85,12825.7,633120000.0,0.52%
2020-11-24,13055.15,13002.6,13079.1,12978.0,571870000.0,1.00%
2020-11-25,12858.4,13130.0,13145.85,12833.65,679010000.0,-1.51%
2020-11-26,12987.0,12906.45,13018.0,12790.4,549800000.0,1.00%
2020-11-27,12968.95,13012.05,13035.3,12914.3,1160000000.0,-0.14%
2020-12-01,13109.05,13062.2,13128.4,12962.8,583630000.0,1.08%
2020-12-02,13113.75,13121.4,13128.5,12983.55,717710000.0,0.04%
2020-12-03,13133.9,13215.3,13216.6,13107.9,713690000.0,0.15%
2020-12-04,13258.55,13177.4,13280.05,13152.85,640510000.0,0.95%
2020-12-07,13355.75,13264.85,13366.65,13241.95,591720000.0,0.73%
2020-12-08,13392.95,13393.85,13435.45,13311.05,543160000.0,0.28%
2020-12-09,13529.1,13458.1,13548.9,13449.6,502600000.0,1.02%
2020-12-10,13478.3,13488.5,13503.55,13399.3,553400000.0,-0.38%
2020-12-11,13513.85,13512.3,13579.35,13402.85,787710000.0,0.26%
2020-12-14,13558.15,13571.45,13597.5,13472.45,558390000.0,0.33%
2020-12-15,13567.85,13547.2,13589.65,13447.05,497600000.0,0.07%
2020-12-16,13682.7,13663.1,13692.35,13606.45,462150000.0,0.85%
2020-12-17,13740.7,13713.55,13773.25,13673.55,416010000.0,0.42%
2020-12-18,13760.55,13764.4,13772.85,13658.6,519390000.0,0.14%
2020-12-21,13328.4,13741.9,13777.5,13131.45,687250000.0,-3.14%
2020-12-22,13466.3,13373.65,13492.05,13192.9,696200000.0,1.03%
2020-12-23,13601.1,13473.5,13619.45,13432.2,458650000.0,1.00%
2020-12-24,13749.25,13672.15,13771.75,13626.9,471370000.0,1.09%
2020-12-28,13873.2,13815.15,13885.3,13811.55,403630000.0,0.90%
2020-12-29,13932.6,13910.35,13967.6,13859.9,439590000.0,0.43%
2020-12-30,13981.95,13980.9,13997.0,13864.95,380680000.0,0.35%
2020-12-31,13981.75,13970.0,14024.85,13936.45,452410000.0,0.00%
2021-01-01,14018.5,13996.1,14049.85,13991.35,258089999.99999997,0.26%
2021-01-04,14132.9,14104.35,14147.95,13953.75,495000000.0,0.82%
2021-01-05,14199.5,14075.15,14215.6,14048.15,492480000.0,0.47%
2021-01-06,14146.25,14240.95,14244.15,14039.9,632320000.0,-0.38%
2021-01-07,14137.35,14253.75,14256.25,14123.1,559170000.0,-0.06%
2021-01-08,14347.25,14258.4,14367.3,14221.65,613470000.0,1.48%
2021-01-11,14484.75,14474.05,14498.2,14383.1,672880000.0,0.96%
2021-01-12,14563.45,14473.8,14590.65,14432.85,929570000.0,0.54%
2021-01-13,14564.85,14639.8,14653.35,14435.7,873960000.0,0.01%
2021-01-14,14595.6,14550.05,14617.8,14471.5,620200000.0,0.21%
2021-01-15,14433.7,14594.35,14617.45,14357.85,789560000.0,-1.11%
2021-01-18,14281.3,14453.3,14459.15,14222.8,762040000.0,-1.06%
2021-01-19,14521.15,14371.65,14546.05,14350.85,546110000.0,1.68%
2021-01-20,14644.7,14538.3,14666.45,14517.55,623070000.0,0.85%
2021-01-21,14590.35,14730.95,14753.55,14517.25,704650000.0,-0.37%
2021-01-22,14371.9,14583.4,14619.9,14357.75,776750000.0,-1.50%
2021-01-25,14238.9,14477.8,14491.1,14218.6,618630000.0,-0.93%
2021-01-27,13967.5,14237.95,14237.95,13929.3,660710000.0,-1.91%
2021-01-28,13817.55,13810.4,13898.25,13713.25,637870000.0,-1.07%
2021-01-29,13634.6,13946.6,13966.85,13596.75,753210000.0,-1.32%
2021-02-01,14281.2,13758.6,14336.35,13661.75,870530000.0,4.74%
2021-02-02,14647.85,14481.1,14731.7,14469.15,914970000.0,2.57%
2021-02-03,14789.95,14754.9,14868.85,14574.15,869480000.0,0.97%
2021-02-04,14895.65,14789.05,14913.7,14714.75,884690000.0,0.71%
2021-02-05,14924.25,14952.6,15014.65,14864.75,935630000.0,0.19%
2021-02-08,15115.8,15064.3,15159.9,15041.05,671240000.0,1.28%
